id,level,surface,reading_kana,furigana,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,frequency,reading_chapter,deprecated_reason,superseded_by
w_d321f8ddf185b02d,N1,脅迫,きょうはく,きょうはく,협박,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.01,16,,
w_7f27870a6a942fad,N1,落下,らっか,らっか,"낙하, 떨어짐",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.01,16,,
w_dbcd993169cb8e2e,N1,装飾,そうしょく,そうしょく,장식,noun,A,,,,,,,,,,pdf:mkt_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.01,16,,
w_988945b212fbd863,N1,連盟,れんめい,れんめい,연맹,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.01,16,,
w_6c4fceb1976ffbee,N1,重複,じゅうふく,じゅうふく,중복,noun,A,,,,,,,,,,pdf:pass_n1,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.01,16,,
w_88d4a0016b8cd6a1,N1,重複,ちょうふく,ちょうふく,중복,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""manual-reviewed-retain"",""pdf-supplement""]",2,4.01,16,,
w_5444ad9790d180e8,N1,いい加減,いいかげん,いいかげん,"적당함, 무책임함",adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.0,16,,
w_3fe0ede3ad73468b,N1,ロープ,ロープ,ロープ,"로프, 밧줄",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.0,16,,
w_b0250f994222ecc6,N1,使命,しめい,しめい,"사명, 임무",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.0,16,,
w_057776e0e75563f7,N1,傷付く,きずつく,きずつく,"상처받다, 다치다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.0,16,,
w_ea9f48642acb9689,N1,和解,わかい,わかい,화해,noun,A,,,,,,,,,,pdf:mkt_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.0,16,,
w_901e59a46cb19251,N1,守備,しゅび,しゅび,수비,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.0,16,,
w_dd6510994a0560a3,N1,捜索,そうさく,そうさく,"수색, 탐색",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.0,16,,
w_4c3a3d92e68e0931,N1,本文,ほんぶん,ほんぶん,본문,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.0,16,,
w_3abaccd86c46d2c2,N1,気配,けはい,けはい,"기미,기색",noun,A,,,,,,,,,,pdf:mkt_n1;pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.0,16,,
w_986228d6da6d8d7b,N1,気障,きざ,きざ,"거슬림, 아니꼬움",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.0,16,,
w_90ecedda1335086e,N1,疲労,ひろう,ひろう,피로,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.0,16,,
w_d5896bf490038b3f,N1,皮肉,ひにく,ひにく,"비꼼,빈정거림",noun,A,,,,,,,,,,pdf:mkt_n1;pass_n1,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.0,16,,
w_0a838a8fc6f88a76,N1,簡易,かんい,かんい,"간이, 간편함",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,4.0,16,,
w_51ed004e38ee0560,N1,腸,ちょう,ちょう,"장, 창자",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,4.0,16,,
w_83f116b04611812d,N1,見込み,みこみ,みこみ,"예상,전망",noun,B,,,,,,,,,,pdf:mkt_n1;pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.0,16,,
w_ae70c9f3987fc920,N1,ハードル,ハードル,ハードル,"허들, 장애물",noun,D,,,,,,,,,,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.99,16,,
w_ef464edeb0e0b963,N1,一括,いっかつ,いっかつ,모두 함께,noun,A,いろいろな作品を一括して審査する.,여러 가지 작품을 일괄해서 심사하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.99,16,,
w_ac73764019110133,N1,一環,いっかん,いっかん,일환,noun,A,,,,,,,,,,pdf:mkt_n1;pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.99,16,,
w_af5b68f93b7fad6a,N1,主任,しゅにん,しゅにん,주임,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.99,16,,
w_bb11293bec342751,N1,予言,よげん,よげん,예언,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,3.99,16,,
w_b72cf16b0e20bf56,N1,厄介な,やっかいな,やっかいな,귀찮은,expression,B,,,,,,,,,,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.99,16,,
w_640bd7cd344f9876,N1,執筆,しっぴつ,しっぴつ,집필,noun,A,,,,,,,,,,pdf:mkt_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.99,16,,
w_1e150240aad90d89,N1,始末,しまつ,しまつ,"처리, 전말",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.99,16,,
w_0b7a8c727e189fa0,N1,必死に頑張る,ひっしにがんばる,ひっしにがんばる,필사적으로 분발하다,expression,B,,,,,,,,,,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.99,16,,
w_d24e394b9a5c0456,N1,手配,てはい,てはい,(1) 준비 (2) 수배,noun,A,,,,,,,,,,pdf:pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.99,16,,
w_1d652f053fe60a95,N1,比例,ひれい,ひれい,비례,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.99,16,,
w_f3fd5e600194610c,N1,燃焼,ねんしょう,ねんしょう,연소,noun,A,よきビジネスマンとは，優れて自分を燃焼させる人のことのようだ,"훌륭한 사업가란, 뛰어나게 자신의 역량을 최대한으로 발휘하는 사람을 말하는 것 같다.",,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.99,16,,
w_29e36ee7d43bf528,N1,規約,きやく,きやく,"규약, 규정",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.99,17,,
w_607aa47a15b2020c,N1,訂正,ていせい,ていせい,"정정, 바로잡음",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.99,17,,
w_2613a4f5a1563cf1,N1,赤字,あかじ,あかじ,적자,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.99,17,,
w_fb075915c3b43b29,N1,開拓,かいたく,かいたく,개척,noun,A,新しい市場を開拓していく,새로운 시장을 개척해 나가다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,pdf:pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.99,17,,
w_2a768ef5dc0abdb7,N1,タンパク質,たんぱくしつ,たんぱくしつ,단백질,noun,A,,,,,,,,"[""蛋白質""]",,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement"",""headword-full-audit-normalized""]",2,3.98,17,,
w_a38cf5c75dcec358,N1,チェンジ,チェンジ,チェンジ,"체인지, 교체",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.98,17,,
w_5ad8d1ef0c131dd4,N1,ファイト,ファイト,ファイト,"파이팅, 투지",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.98,17,,
w_554c880ad21747e0,N1,人質,ひとじち,ひとじち,인질,noun,A,,,,,,,,,,pdf:mkt_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.98,17,,
w_4db97d49645a7a4a,N1,何だか,なんだか,なんだか,"왠지, 어쩐지",adverb,B,あまりだしぬけなので何が何だか見当がつかない.,너무 졸연한 일이라 뭐가 뭔지 모르겠다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.98,17,,
w_9ab22525169e4b3d,N1,何となく,なんとなく,なんとなく,"왠지 모르게, 어쩐지",adverb,B,,,,,,,,"[""なんとなく""]",,pdf:pass_n1,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched"",""orthography-normalized""]",2,3.98,17,,
w_33a79a09cbb17c18,N1,品種,ひんしゅ,ひんしゅ,품종,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.98,17,,
w_4b5ad2de398d92e4,N1,壊す,こわす,こわす,"부수다, 망가뜨리다",verb,B,せっかく作った物を壊す.,일껏 만들어 놓은 것을 부서뜨리다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.98,17,,
w_4068afd4fe6ce634,N1,撤去,てっきょ,てっきょ,철거,verb,A,,,,,,,,,,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.98,17,,
w_0296a864bb9e864d,N1,着陸,ちゃくりく,ちゃくりく,착륙,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.98,17,,
w_f9fc6fca94dc3a02,N1,統制,とうせい,とうせい,통제,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.98,17,,
w_0a8a1183792dea1e,N1,航海,こうかい,こうかい,항해,noun,A,,,,,,,,,,pdf:mkt_n1,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.98,17,,
w_3830c4120c56345f,N1,蝶,ちょう,ちょう,나비,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.98,17,,
w_ee3d0db2d3055872,N1,見通し,みとおし,みとおし,전망,noun,B,,,,,,,,,,pdf:mkt_n1,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.98,17,,
w_844d5a2ccd0a4dad,N1,逃走,とうそう,とうそう,탈출,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.98,17,,
w_7cf036bdfd23c68a,N1,革新,かくしん,かくしん,혁신,noun,A,,,,,,,,,,pdf:mkt_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.98,17,,
w_ca5803c204ca5c67,N1,不審,ふしん,ふしん,"수상한, 의심하다",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.97,17,,
w_d54a7a3ae4c812e2,N1,不審な,ふしんな,ふしんな,"수상한, 의심스러운, 미심쩍은",expression,B,,,,,,,,,,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.97,17,,
w_dafa263b3938f062,N1,再建,さいけん,さいけん,재건(절 또는 신사),noun,A,再建という言葉はこのごろの通り言葉になっている.,재건이라는 말은 요즘의 통용어가 되었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.97,17,,
w_3e926e978029e832,N1,分子,ぶんし,ぶんし,"분자, 분자(수학)",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.97,17,,
w_e4e18e42d5001701,N1,及ぶ,およぶ,およぶ,"이르다, 미치다",verb,B,凡人の及ぶ所ではない,범인으론 도저히 할 수 없는 일이다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.97,17,,
w_b15d9d6d810d0aed,N1,奉仕,ほうし,ほうし,봉사,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.97,17,,
w_4938026596d27e3b,N1,庶民,しょみん,しょみん,"흔한, 공통의 사람들",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.97,17,,
w_1e6e7ae89f707cef,N1,推理,すいり,すいり,추리,noun,A,,,,,,,,,,pdf:mkt_n1;pass_n1,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.97,17,,
w_fd6a5a3f6cad9241,N1,改修,かいしゅう,かいしゅう,"개수, 수리, 보수",noun,A,同クラブは，テニス・コート五面のうち，二面をフットサル用に改修する工事を進めている,동(테니스) 클럽은 테니스장 5곳 중 2곳을 풋살용으로 개수하는 공사를 진행하고 있다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,pdf:pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.97,17,,
w_8792ea57aa63827c,N1,有力,ゆうりょく,ゆうりょく,유력함,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.97,17,,
w_cf24a73d0b5df8fb,N1,格差,かくさ,かくさ,"차이, 격차",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.97,17,,
w_037ca03be8adf4d5,N1,権威,けんい,けんい,권위,noun,A,"権威がなければ,組織の秩序は崩れる.",권위가 없으면 조직의 질서는 무너진다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.97,17,,
w_a67d625c78b32632,N1,油断,ゆだん,ゆだん,방심,noun,A,,,,,,,,,,pdf:mkt_n1,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.97,17,,
w_9d47209b0cfa3586,N1,秩序,ちつじょ,ちつじょ,질서,noun,A,,,,,,,,,,pdf:pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.97,17,,
w_d8c9dc6349793ce6,N1,自立,じりつ,じりつ,자립,noun,A,,,,,,,,,,pdf:pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.97,17,,
w_1d9b29a13e07006c,N1,芝,しば,しば,잔디밭,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.97,17,,
w_fa61bffad222fcce,N1,ほっとする,ほっとする,ほっとする,안심하다,verb,C,,,,,,,,,,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.96,17,,
w_973e6723bb85a420,N1,プライド,プライド,プライド,프라이드,noun,D,,,,,,,,,,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.96,17,,
w_521ec4f40862a551,N1,同居,どうきょ,どうきょ,"동거, 한집에 삶",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.96,17,,
w_9ed4fda34106f987,N1,孤立,こりつ,こりつ,고립,noun,A,彼はクラスで孤立している.,그는 학급[반]에서 고립되어 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:mkt_n1,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.96,17,,
w_5179d9a3647bf29b,N1,後退,こうたい,こうたい,후퇴,noun,A,考えが後退する,생각하는 것이 자칫 소극적이 되다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.96,17,,
w_16bcf9b8f5f0caf0,N1,心地,ここち,ここち,"기분, 느낌",noun,A,夢でも見ている心地だ,꿈이라도 꾸고 있는 기분이다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.96,17,,
w_e5fce60ca74beab5,N1,施行,しこう,しこう,시행,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.96,17,,
w_b5926458529be85a,N1,昇進,しょうしん,しょうしん,승진,noun,A,,,,,,,,,,pdf:pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.96,17,,
w_85638b6e82329490,N1,欠陥,けっかん,けっかん,결함,noun,A,,,,,,,,,,pdf:mkt_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.96,17,,
w_c7a2b0e5ff4b6e30,N1,爽やかだ,さわやかだ,さわやかだ,"상쾌하다, 산뜻하다",expression,B,,,,,,,,"[""さわやかだ""]",,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,3.96,17,,
w_ac646a516b74de04,N1,爽やかな,さわやかな,さわやかな,상쾌한,expression,B,,,,,,,,,,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.96,17,,
w_fbff1245eaee6382,N1,直感,ちょっかん,ちょっかん,직감,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.96,17,,
w_bd2e53d509d4c803,N1,短縮,たんしゅく,たんしゅく,단축,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.96,17,,
w_4816e921b6afa832,N1,神聖,しんせい,しんせい,신성,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.96,17,,
w_e44da799eed32d07,N1,経路,けいろ,けいろ,경로,noun,A,同じ経路をたどる,같은 경로를 밟다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.96,18,,
w_d3797d8c5a619371,N1,結合,けつごう,けつごう,결합,noun,A,スノー・マシーンは，水と空気を混合させてつくった雪の核を散布し，別に散布した水の粒と空中で結合させて人工の雪を降らせる機械である,"스노 머신은 물과 공기를 혼합시켜 만든 눈의 핵을 살포하고, 따로 살포한 물의 알갱이와 공중에서 결합시켜 인공 눈을 내리게 하는 기계이다.",,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.96,18,,
w_5ef6f897b5a91d82,N1,返還,へんかん,へんかん,"반환, 돌려줌",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.96,18,,
w_19305ba76991bd08,N1,とっくに,とっくに,とっくに,"진작에, 훨씬 전에",adverb,C,,,,,,,,,,pdf:pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.95,18,,
w_dfb61c53e9141aa6,N1,アプローチ,アプローチ,アプローチ,"접근, 어프로치",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.95,18,,
w_a0e253ea8f6eecee,N1,サイクル,サイクル,サイクル,사이클,noun,D,景気にはサイクルがある.,경기에는 사이클이 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.95,18,,
w_ca3e8bf2e517379e,N1,ドリル,ドリル,ドリル,"드릴, 연습 문제",noun,D,父はドリルで板に穴をあけた。,아버지는 드릴로 판자에 구멍을 뚫으셨다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.95,18,,
w_688880989b8ec518,N1,一目,いちもく,いちもく,"한눈, 일견",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,3.95,18,,
w_4189ba95c1987ee9,N1,人体,じんたい,じんたい,인체,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.95,18,,
w_4a38279bebc112bd,N1,定める,さだめる,さだめる,결정하다,verb,B,法律の定めるところにより処罰する.,법률이 규정하는 바에 따라 처벌한다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.95,18,,
w_c387c22f7e88f8df,N1,弁護,べんご,べんご,변호,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.95,18,,
w_b167d7140431de28,N1,征服,せいふく,せいふく,정복,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.95,18,,
w_3e2b046d05497079,N1,従事,じゅうじ,じゅうじ,종사하다,noun,A,,,,,,,,,,pdf:pass_n1,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,3.95,18,,
w_24f8546b661f5549,N1,愚か,おろか,おろか,어리석은,adjective,B,あんなに愚かでは使いものにならない.,저렇게 아둔해서야 어디다 쓰겠나,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing"",""pdf-supplement""]",2,3.95,18,,
w_c611f279483773aa,N1,愚かな,おろかな,おろかな,어리석은,adjective,B,,,,,,,,"[""おろかな""]",,pdf:mkt_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-duplicate-merged""]",2,3.95,18,,
w_9e8fde6708211b1c,N1,推移,すいい,すいい,추이,verb,A,,,,,,,,,,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.95,18,,
w_f10e8e7db1a4b671,N1,放射能,ほうしゃのう,ほうしゃのう,방사능,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.95,18,,
w_eda7532232b661ef,N1,植民地,しょくみんち,しょくみんち,식민지,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.95,18,,
w_86ffc9a888b5c9e9,N1,沼,ぬま,ぬま,"늪, 못",noun,A,沼の深に落ちる,늪의 깊은 곳에 빠지다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.95,18,,
w_3bb22052646a0b14,N1,細菌,さいきん,さいきん,세균,noun,A,蒲鉾をはじめとして一般に練り製品は細菌、カビなどでいたみやすいので気をつけなければいけません。,"가마보코를 비롯해서 일반적으로 생선살을 으깨어 만든 식품은 세균, 곰팡이 등에 쉽게 상하기 때문에 조심해야 합니다.",,NAVER 일본어사전 · 연세대학교 한국어학당 국가별 대표음식,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.95,18,,
w_cc04a2d1ff63612f,N1,繁殖,はんしょく,はんしょく,번식,verb,A,,,,,,,,,,pdf:pass_n1,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,3.95,18,,
w_b78ea0d375d842ee,N1,視野,しや,しや,시야,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""pdf-supplement""]",2,3.95,18,,
