id,level,surface,reading_kana,furigana,meaning_en,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,qa_note
w_4174e39a940acafd,N1,収集,しゅうしゅう,しゅうしゅう,"gathering up, collection","수집, 모음",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_4a1f83a3a2f69125,N1,十字路,じゅうじろ,じゅうじろ,crossroads,"십자로, 교차로",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_4105198a2afd7a92,N1,執着,しゅうじゃく,しゅうじゃく,"attachment, adhesion, tenacity",집착,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (adhesion, tenacity)"
w_6febdabe19861b63,N1,執着,しゅうちゃく,しゅうちゃく,"attachment, adhesion, tenacity",집착,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (adhesion, tenacity)"
w_22f86d20301b437a,N1,柔軟,じゅうなん,じゅうなん,flexible,유연함,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_6c4fceb1976ffbee,N1,重複,じゅうふく,じゅうふく,"duplication, repetition, overlapping",중복,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_335898309259b924,N1,収容,しゅうよう,しゅうよう,accommodation; seating; custody,수용,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_2b4e759c7a58699b,N1,従来,じゅうらい,じゅうらい,"up to now, so far, traditional","종래, 지금까지",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_8209d27b08704155,N1,守衛,しゅえい,しゅえい,"security guard, doorkeeper","수위, 경비원",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (doorkeeper)
w_6ad1f4e202e57ef9,N1,主演,しゅえん,しゅえん,"starring, playing the leading part",주연,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (starring)
w_44b60fe695f6ac70,N1,主観,しゅかん,しゅかん,"subjectivity, subject, ego",주관,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (subjectivity)
w_8feee8319988162f,N1,修行,しゅぎょう,しゅぎょう,"pursuit of knowledge, training, ascetic practice","수행, 수련",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_3e99c4ea10b43f64,N1,塾,じゅく,じゅく,after-school (cram) school,"학원, 입시 학원",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_e9adb478aeae368f,N1,祝賀,しゅくが,しゅくが,"celebration, congratulations",축하,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c5e51aed47831b05,N1,宿命,しゅくめい,しゅくめい,"fate, destiny, predestination",숙명,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_8b67df79336647e8,N1,手芸,しゅげい,しゅげい,handicrafts,"수예, 공예",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_bc1f8e0278c3b013,N1,主権,しゅけん,しゅけん,sovereignty,주권,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_e7c13fa84d6f88e7,N1,主催,しゅさい,しゅさい,"organization, sponsorship, to host",주최,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (sponsorship)
w_057a2d4f18dc0df8,N1,取材,しゅざい,しゅざい,"coverage, collecting data",취재,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (coverage)
w_2a3a6054d316df14,N1,趣旨,しゅし,しゅし,"object, meaning",취지,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_394086b0b5f607b0,N1,種々,しゅじゅ,しゅじゅ,variety,"여러 가지, 갖가지",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_b6c76f31e13d11b9,N1,主食,しゅしょく,しゅしょく,staple food,주식,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_fe14dae7b5a4d915,N1,主人公,しゅじんこう,しゅじんこう,protagonist,주인공,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_e75aa9656815dde8,N1,主体,しゅたい,しゅたい,"subject, main constituent",주체,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_33a0503a775f913b,N1,主題,しゅだい,しゅだい,"subject, theme, motif",주제,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (theme, motif)"
w_1e6e89c01ab97a16,N1,出演,しゅつえん,しゅつえん,"leading performer, stage appearance",출연,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_42ff827a6a6ee5a4,N1,出血,しゅっけつ,しゅっけつ,bleeding,출혈,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_0b8162e8a956baa8,N1,出現,しゅつげん,しゅつげん,"appearance, arrival",출현,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c262807273a24cb4,N1,出産,しゅっさん,しゅっさん,childbirth,출산,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_193714d1969df2b6,N1,出社,しゅっしゃ,しゅっしゃ,come to work,"출근, 회사에 나옴",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c3f7e5d635243522,N1,出生,しゅっしょう,しゅっしょう,birth,출생,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_dc5c65175e51fda2,N1,出生,しゅっせい,しゅっせい,birth,출생,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_d682971c32178461,N1,微量,びりょう,びりょう,"minuscule amount, extremely small quantity",미량,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_f5c412b586dc076e,N1,昼飯,ひるめし,ひるめし,lunch (mid-day meal),점심밥,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_1d652f053fe60a95,N1,比例,ひれい,ひれい,proportion,비례,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_90ecedda1335086e,N1,疲労,ひろう,ひろう,"fatigue, weariness",피로,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_d889de46a0ab5ae3,N1,敏感,びんかん,びんかん,"sensibility, susceptibility, sensitive (to)",민감,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_cae73cc91e937ff1,N1,貧困,ひんこん,ひんこん,"poverty, lack",빈곤,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (lack)
w_32fc5ae07a97e995,N1,品質,ひんしつ,ひんしつ,quality,품질,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_83460d4f1892199d,N1,貧弱,ひんじゃく,ひんじゃく,"poor, meager, insubstantial",빈약함,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (insubstantial)
w_33a79a09cbb17c18,N1,品種,ひんしゅ,ひんしゅ,"breed, type, variety",품종,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (breed)
w_31da48090d6c10eb,N1,ヒント,ヒント,ヒント,hint,"힌트, 암시",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_e4296f4107742e4b,N1,頻繁,ひんぱん,ひんぱん,frequency,빈번함,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_43d087b1c0eedde3,N1,貧乏,びんぼう,びんぼう,"poverty, destitute, poor","가난, 빈곤",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (destitute)
w_5ad8d1ef0c131dd4,N1,ファイト,ファイト,ファイト,fight,"파이팅, 투지",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_091ad7cf6f4a2599,N1,ファイル,ファイル,ファイル,file; portfolio,"파일, 서류철",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (portfolio)
w_4e62d76c327ed8cd,N1,ファン,ファン,ファン,fan,"팬, 선풍기",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_70936bbd6932607d,N1,不意,ふい,ふい,"sudden, abrupt, unexpected","갑작스러움, 불시",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (abrupt)
w_9c7bc22b473216db,N1,フィルタ,フィルタ,フィルタ,filter,"필터, 거르다",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_ae0c760a2be5b7de,N1,封,ふう,ふう,seal,"봉(封), 봉함",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_5f051ce0c08cb6fb,N1,封鎖,ふうさ,ふうさ,"blockade, freezing (funds)",봉쇄,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_a33c6e6115d305f0,N1,風車,ふうしゃ,ふうしゃ,windmill,풍차,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_42a362e83debe156,N1,風習,ふうしゅう,ふうしゅう,custom,풍습,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_e95c54bc071c4506,N1,風俗,ふうぞく,ふうぞく,"manners, customs; sex industry",풍속,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_a5e04248978c6f8c,N1,ブーツ,ブーツ,ブーツ,boots,부츠,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_af28a5619819809b,N1,風土,ふうど,ふうど,"natural features, climate",풍토,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_8ab0cb6313ded950,N1,ブーム,ブーム,ブーム,boom,붐,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_6a188b6ea4873c0b,N1,フォーム,フォーム,フォーム,foam; form,"거품, 형태",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_5b5e68a0c8972d18,N1,部下,ぶか,ぶか,one's subordinate,부하,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_cfa6bcd8424c9c0b,N1,不可欠,ふかけつ,ふかけつ,"indispensable, essential","불가결, 필수",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (indispensable)
w_d95eebf69c433d30,N1,ぶかぶか,ぶかぶか,ぶかぶか,"too big, baggy",헐렁헐렁,adjective,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_4fcd672fe0131c49,N1,不吉,ふきつ,ふきつ,"ominous, sinister, bad luck, ill omen",불길함,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_b11838bd2e68de40,N1,不況,ふきょう,ふきょう,"recession, depression, slump",불황,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (recession)
w_d6d0a00e3b26c383,N1,布巾,ふきん,ふきん,dish cloth,행주,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_fb749ee3281de527,N1,複合,ふくごう,ふくごう,"composite, complex",복합,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (composite)
w_9604e134f257663e,N1,福祉,ふくし,ふくし,"welfare, well-being",복지,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_2725a04badf2d3b4,N1,覆面,ふくめん,ふくめん,"mask, veil, disguise",복면,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_241b2c43716f45fc,N1,膨れる,ふくれる,ふくれる,"to swell (out), to be inflated, to bulge","부풀다, 화가 나다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_4460609f7c26505d,N1,不景気,ふけいき,ふけいき,"business recession, hard times, depression",불경기,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_a2976ac2ce9be6f1,N1,耽る,ふける,ふける,"to indulge in, to give oneself up to, to be absorbed in","빠지다, 몰두하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_bbbc247120caa97a,N1,老ける,ふける,ふける,to age,(나이 들어) 늙다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_3ed0895b2c8a33e7,N1,富豪,ふごう,ふごう,"wealthy person, millionaire","부호, 대부호",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_4c94d39c3896313a,N1,布告,ふこく,ふこく,"edict, ordinance, proclamation","포고, 선포",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (edict, ordinance)"
w_53d13b7d0baf4f7c,N1,ブザー,ブザー,ブザー,buzzer,버저,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_d8120ee87323eea3,N1,負債,ふさい,ふさい,"debt, liabilities","빚, 부채",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_ebc530a73a19f496,N1,不在,ふざい,ふざい,absence,"부재, 자리에 없음",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_939aa72a47ad3ceb,N1,ふさわしい,ふさわしい,ふさわしい,appropriate,"어울리다, 적합하다",adjective,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_8d80f6bb70b2d48c,N1,不順,ふじゅん,ふじゅん,"irregularity, unseasonableness","불순(不順), 고르지 못함",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (unseasonableness)
w_a809ae81e52e231e,N1,負傷,ふしょう,ふしょう,"injury, wound","부상, 상처",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_50c2f0217b65dbd8,N1,侮辱,ぶじょく,ぶじょく,"insult, contempt, slight",모욕,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_ca5803c204ca5c67,N1,不審,ふしん,ふしん,"suspicious, doubt, infidelity","수상한, 의심하다",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (infidelity)
w_6e0a10172950a4d4,N1,不振,ふしん,ふしん,"dullness, slump, stagnation",침체,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (dullness, stagnation)"
w_ec333425c85e6e06,N1,武装,ぶそう,ぶそう,"arms, armament, armed",무장,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (armament)
w_d45464af66ced061,N1,札,ふだ,ふだ,"token, label; ticket, card; charm, talisman","표, 패, 부적",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (token, label, talisman)"
w_838e72d7d75aa88f,N1,負担,ふたん,ふたん,burden; load,부담,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (load)
w_77a9e1ec6c651702,N1,不調,ふちょう,ふちょう,"bad condition, disorder, slump","부진, 컨디션 난조",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_93a993669ecad45e,N1,復活,ふっかつ,ふっかつ,"revival (e.g., musical), restoration",부활,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_2daab1cccf7ebdd0,N1,物議,ぶつぎ,ぶつぎ,public discussion (criticism),물의,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_11ca108439e87cc2,N1,復旧,ふっきゅう,ふっきゅう,"restoration, restitution, rehabilitation","복구, 회복, 재활",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (restitution)
w_cecac0f655fafa75,N1,復興,ふっこう,ふっこう,"revival, renaissance, reconstruction","부흥, 재건",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (renaissance, reconstruction)"
w_8928a93cc9c83731,N1,物資,ぶっし,ぶっし,"goods, materials",물자,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_d4f1d6b25c649c01,N1,仏像,ぶつぞう,ぶつぞう,Buddhist image (statue),불상,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_15546f98da21195d,N1,物体,ぶったい,ぶったい,object,"물체, 대상",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_798fdbcd46387384,N1,沸騰,ふっとう,ふっとう,"boiling, seething","비등, 끓어오름",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (seething)
w_6b58ee0417f901a8,N1,不当,ふとう,ふとう,"injustice, impropriety, unfair",부당함,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (injustice, impropriety)"
w_80e2237b3c83b150,N1,不動産,ふどうさん,ふどうさん,real estate,부동산,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_f8889cd48e0deab4,N1,無難,ぶなん,ぶなん,"safety, security",무난함,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (safety)
w_f8a8e17260024506,N1,赴任,ふにん,ふにん,(proceeding to) new appointment,부임,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_d9bf3e421962b4b4,N1,腐敗,ふはい,ふはい,"decay, depravity",부패,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (depravity)
w_b7bf1c8690f8d313,N1,不評,ふひょう,ふひょう,"bad reputation, disgrace, unpopularity","악평, 평이 나쁨",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (disgrace, unpopularity)"
w_9a6bae2446d7aa68,N1,不服,ふふく,ふふく,"dissatisfaction, discontent, disapproval","불복, 불만",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_a63a119a03ed4e7f,N1,普遍,ふへん,ふへん,"universality, ubiquity, omnipresence",보편,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_44df893bc2c36040,N1,踏まえる,ふまえる,ふまえる,"to be based on, to have origin in","근거로 하다, 바탕으로 삼다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_a02a7de9f2bc5b9e,N1,踏み込む,ふみこむ,ふみこむ,"to step into (someone else's territory, to break into, to raid","발을 들이다, 깊이 파고들다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_e31e728f291ab123,N1,不明,ふめい,ふめい,"unknown, ambiguous","불명, 분명하지 않음",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (unknown)
